"","name","log2FoldChange","pvalue","log2AverageAbundance","order","Group","padj","neglogp","level","Guild","Genus"
"511","OTU848_Penicillium",0.0780025120012732,0.0583521802969703,0.0395283641866373,536," ",1,2.84125855510412,"Control > Drought","Saprotroph","Penicillium"
"512","OTU304_Ascomycota",0.0620609681322517,0.0985311007712661,0.0473057147783568,465," ",1,2.31738303676998,"Control > Drought","Saprotroph","Penicillium"
"513","OTU750_Penicillium",0.0151068923902084,0.875838762512388,0.085575731706074,583," ",1,0.132573266045979,"Control > Drought","Saprotroph","Penicillium"
"514","OTU841_Penicillium",-0.136061549576029,0.0474532058126259,0.085575731706074,537," ",1,3.04801119429848,"Drought > Control","Saprotroph","Penicillium"
"515","OTU335_Penicillium",0.162938571126206,0.366177235200369,0.115477217419936,437," ",1,1.00463781361023,"Control > Drought","Saprotroph","Penicillium"
"516","OTU1042_Penicillium",-0.236067358233525,0.0106151376983509,0.122856747785533,521," ",1,4.54547421185727,"Drought > Control","Saprotroph","Penicillium"
"517","OTU517_Penicillium",-0.524841508283586,0.000495235458343739,0.409013711651074,345," ",0.387274128424804,7.61047723507063,"Drought > Control","Saprotroph","Penicillium"
"518","OTU421_Penicillium",-0.750771393691237,0.000187115644063699,0.632268215499513,255," ",0.147821358810322,8.58378371479803,"Drought > Control","Saprotroph","Penicillium"
"519","OTU481_Penicillium",0.52954938040255,0.207962995676429,0.642573223891251,363," ",1,1.57039512050964,"Control > Drought","Saprotroph","Penicillium"
"520","OTU179_Penicillium",0.189970943644071,0.143217487803758,0.683072586171004,174," ",1,1.9433909103772,"Control > Drought","Saprotroph","Penicillium"
"521","OTU177_Penicillium",-0.498989277611303,0.00459592459028072,0.697971462550342,179," ",1,5.38258532681502,"Drought > Control","Saprotroph","Penicillium"
"522","OTU97_Penicillium",-2.94828496345584,1.22839200599077e-07,4.10387059777195,71," ",9.87627172816578e-05,15.9123896490547,"Drought > Control","Saprotroph","Penicillium"
"523","OTU113_Petriella",0.202188850613267,0.0920424655801683,0.432959407276106,237," ",1,2.38550522603635,"Control > Drought","Saprotroph","Petriella"
"524","OTU156_Petriella",0,1,1.1301987231267,149," ",1,0,"Drought > Control","Saprotroph","Petriella"
"525","OTU276_Peziza",-0.078002512001273,0.931046507018247,1.41803998744037,99," ",1,0.0714460491200171,"Drought > Control","Saprotroph","Peziza"
"526","OTU144_Peziza",0.15397129980883,0.828829844007004,1.78194250288459,148," ",1,0.187740399429506,"Control > Drought","Saprotroph","Peziza"
"527","OTU606_Phaeosphaeriaceae",0.0159415438690215,0.320021628789029,0.00799279075353062,631," ",1,1.13936669550675,"Control > Drought","Saprotroph","Phaeosphaeriopsis"
"528","OTU370_Pleosporales",-0.162938571126206,0.00906446042653052,0.115477217419936,346," ",1,4.70339395926827,"Drought > Control","Saprotroph","Plenodomus"
"529","OTU356_Chytridiomycota",0,1,0.194647430853544,405," ",1,0,"Drought > Control","Saprotroph","Pleuroflammula"
"530","OTU592_Pluteus",0.031708859727338,0.1584558867969,0.0159415438690215,608," ",1,1.84227904114089,"Control > Drought","Saprotroph","Pluteus"
"531","OTU582_Pluteus",0.0467942114789412,0.366282110565363,0.0395283641866373,395," ",1,1.00435144859539,"Control > Drought","Saprotroph","Pluteus"
"532","OTU226_Onygenales",-0.0285691521967708,0.793073955244215,0.16635838642212,256," ",1,0.231838801614763,"Drought > Control","Saprotroph","Polytolypa"
"533","OTU1106_Preussia",0,1,0.0159415438690215,774," ",1,0,"Drought > Control","Saprotroph","Preussia"
"534","OTU513_Pleosporales",-0.0310268956206247,0.476692094387328,0.0473057147783568,588," ",1,0.740884500950561,"Drought > Control","Saprotroph","Preussia"
"535","OTU627_Preussia",0.0620609681322517,0.154740429064287,0.0473057147783568,541," ",1,1.86600621705682,"Control > Drought","Saprotroph","Preussia"
"536","OTU509_Pleosporales",0.0303736490435187,0.557040604527537,0.0780025120012732,447," ",1,0.585117143098655,"Control > Drought","Saprotroph","Preussia"
"537","OTU744_Preussia",0.117836490293858,0.376307757906973,0.122856747785533,568," ",1,0.977347965313109,"Control > Drought","Saprotroph","Preussia"
"538","OTU374_Preussia",0.234465253637023,0.0423631747695049,0.302562770020431,254," ",1,3.16147581371303,"Control > Drought","Saprotroph","Preussia"
"539","OTU130_Preussia",0.445411148322363,0.064119329507714,1.30256277002043,131," ",1,2.74700940813086,"Control > Drought","Saprotroph","Preussia"
"540","OTU77_Sporormiaceae",0.174330180562313,0.428321115623557,1.95109039951905,91," ",1,0.847882094563793,"Control > Drought","Saprotroph","Preussia"
"541","OTU13_Preussia",0.420294259884621,0.0756493229215779,5.04074634234331,21," ",1,2.5816467889322,"Control > Drought","Saprotroph","Preussia"
"542","OTU932_Psathyrella",0.0627357553479627,0.320021628789029,0.031708859727338,760," ",1,1.13936669550675,"Control > Drought","Saprotroph","Psathyrella"
"543","OTU538_Basidiomycota",0.446401670188179,0.334587118001136,0.256339753259786,509," ",1,1.09485799086829,"Control > Drought","Saprotroph","Psathyrella"
"544","OTU36_Fungi",0.219809260322445,0.469444208646486,2.74893823583228,49," ",1,0.756205818818718,"Control > Drought","Saprotroph","Pseudaleuria"
"545","OTU728_Pseudeurotium",0.0921182019884314,0.0806703001973276,0.0627357553479627,556," ",1,2.51738479873948,"Control > Drought","Saprotroph","Pseudeurotium"
"546","OTU244_Pseudopithomyces",-0.158429362604483,0.269426512456915,0.396890152568584,304," ",1,1.31145960686773,"Drought > Control","Saprotroph","Pseudopithomyces"
"547","OTU1009_Pyrenochaeta",-0.0159415438690215,0.320021628789029,0.00799279075353062,743," ",1,1.13936669550675,"Drought > Control","Saprotroph","Pyrenochaeta"
"548","OTU691_Fungi",0.0159415438690215,0.320021628789029,0.00799279075353062,706," ",1,1.13936669550675,"Control > Drought","Saprotroph","Rhizophlyctis"
"549","OTU730_Rhizophlyctis",0.0159415438690215,0.320021628789029,0.00799279075353062,669," ",1,1.13936669550675,"Control > Drought","Saprotroph","Rhizophlyctis"
"550","OTU984_Chytridiomycetes",0,1,0.0159415438690215,758," ",1,0,"Drought > Control","Saprotroph","Rhizophlyctis"
"551","OTU633_Rhizophlyctis",0.0313641709093353,0.528419382057082,0.031708859727338,639," ",1,0.637865026353615,"Control > Drought","Saprotroph","Rhizophlyctis"
"552","OTU522_Chytridiomycota",0.0310268956206246,0.409225313000901,0.0473057147783568,486," ",1,0.893489387089403,"Control > Drought","Saprotroph","Rhizophlyctis"
"553","OTU194_Rhizophlyctis",0.0462936522739352,0.512955612060022,0.0550413635579621,289," ",1,0.667565963753763,"Control > Drought","Saprotroph","Rhizophlyctis"
"554","OTU618_Rhizophlyctis",0.0462936522739352,0.312981022706753,0.0550413635579621,490," ",1,1.16161272060994,"Control > Drought","Saprotroph","Rhizophlyctis"
"555","OTU271_Rhizophlyctis",0.07716786052246,0.275857484976468,0.0550413635579621,453," ",1,1.287870905405,"Control > Drought","Saprotroph","Rhizophlyctis"
"556","OTU265_Chytridiomycetes",0.119052671643763,0.0819206207253624,0.108059745857453,357," ",1,2.50200454050575,"Control > Drought","Saprotroph","Rhizophlyctis"
"557","OTU406_Rhizophlyctis",0,1,0.137503523749935,331," ",1,0,"Drought > Control","Saprotroph","Rhizophlyctis"
"558","OTU217_Rhizophlyctis",0.833706249004556,0.0717731598291148,0.938599455335857,199," ",1,2.63424469135153,"Control > Drought","Saprotroph","Rhizophlyctis"
"559","OTU249_Rhizopus",0.0106472441995084,0.971914456431109,0.590295945024197,276," ",1,0.0284874861815352,"Control > Drought","Saprotroph","Rhizopus"
"560","OTU29_Rhizopus",0.0390744943654445,0.919093480059953,5.23819240654953,34," ",1,0.0843674424742073,"Control > Drought","Saprotroph","Rhizopus"
"561","OTU962_Nectria",0,1,0.031708859727338,492," ",1,0,"Drought > Control","Saprotroph","Sarocladium"
"562","OTU281_Microascaceae",-0.0157673158583165,0.563046717645364,0.0238467419543677,493," ",1,0.574392674453175,"Drought > Control","Saprotroph","Scedosporium"
"563","OTU193_Scedosporium",0.313815449100043,0.0218494140238254,0.415037499278844,200," ",1,3.82358117593171,"Control > Drought","Saprotroph","Scedosporium"
"564","OTU402_Sordariomycetes",0.175808414947774,0.323855265590794,2.75607441711391,56," ",1,1.12745857413448,"Control > Drought","Saprotroph","Schizothecium"
"565","OTU91_Schizothecium",0.37851162325373,0.0429680271156709,2.93859945533586,59," ",1,3.14729899531255,"Control > Drought","Saprotroph","Schizothecium"
"566","OTU81_Schizothecium",0.176338285573768,0.226503175389795,3.28375718442986,37," ",1,1.48499631477633,"Control > Drought","Saprotroph","Schizothecium"
"567","OTU970_Montagnulaceae",0.031708859727338,0.1584558867969,0.0159415438690215,673," ",1,1.84227904114089,"Control > Drought","Saprotroph","Sclerostagonospora"
"568","OTU782_Scolecobasidium",0,1,0.0159415438690215,599," ",1,0,"Drought > Control","Saprotroph","Scolecobasidium"
