"","name","log2FoldChange","pvalue","log2AverageAbundance","order","Group","padj","neglogp","level","Guild","Genus"
"95","OTU86_Acrophialophora",-0.190400511109413,0.241465845527409,4.93572165123542,22," ",1,1.4210272422787,"Drought > Control","Plant pathogen","Acrophialophora"
"96","OTU17_Acrophialophora",-0.720108638130458,3.63433893359498e-05,5.26637011839705,8," ",0.0291473982474317,10.222498231983,"Drought > Control","Plant pathogen","Acrophialophora"
"97","OTU797_Pleosporaceae",-0.0159415438690215,0.320021628789029,0.00799279075353062,634," ",1,1.13936669550675,"Drought > Control","Plant pathogen","Alternaria"
"98","OTU250_Alternaria",-0.0157673158583165,0.655460062740624,0.0238467419543677,280," ",1,0.422417904040842,"Drought > Control","Plant pathogen","Alternaria"
"99","OTU576_Alternaria",-0.0313641709093353,0.528419382057082,0.031708859727338,677," ",1,0.637865026353615,"Drought > Control","Plant pathogen","Alternaria"
"100","OTU1126_Fungi",0.0627357553479627,0.320021628789029,0.031708859727338,789," ",1,1.13936669550675,"Control > Drought","Plant pathogen","Alternaria"
"101","OTU645_Alternaria",0.0931094043914815,0.241442412096015,0.0473057147783568,599," ",1,1.42112429355518,"Control > Drought","Plant pathogen","Alternaria"
"102","OTU821_Alternaria",-0.0614005446641434,0.450335602093575,0.0627357553479627,440," ",1,0.797762191745132,"Drought > Control","Plant pathogen","Alternaria"
"103","OTU466_Alternaria",0.154722594798642,0.308912334500461,0.315501825727929,453," ",1,1.17469774945512,"Control > Drought","Plant pathogen","Alternaria"
"104","OTU467_Alternaria",0.0890050060587447,0.420949611464577,0.33469539096124,252," ",1,0.8652421401955,"Control > Drought","Plant pathogen","Alternaria"
"105","OTU27_Alternaria",0.692313827688417,0.150919069682366,2.19464743085354,43," ",1,1.89101154821482,"Control > Drought","Plant pathogen","Alternaria"
"106","OTU84_Preussia",0.284154752255437,0.477631024931939,3.13294235953056,96," ",1,0.738916758938311,"Control > Drought","Plant pathogen","Alternaria"
"107","OTU4_Alternaria",0.856014880945971,0.0230860819191417,5.30479494508417,4," ",1,3.76852535736195,"Control > Drought","Plant pathogen","Alternaria"
"108","OTU7_Alternaria",-0.174750178672057,0.144165240445535,6.48900051005006,13," ",1,1.93679513419059,"Drought > Control","Plant pathogen","Alternaria"
"109","OTU966_Fungi",0.0159415438690215,0.320021628789029,0.00799279075353062,802," ",1,1.13936669550675,"Control > Drought","Plant pathogen","Angulomyces"
"110","OTU397_Ascochyta",0.927850214244165,0.0307519529794615,0.987927167699425,113," ",1,3.48180177521918,"Control > Drought","Plant pathogen","Ascochyta"
"111","OTU837_Fungi",0.0157673158583166,0.563046717645364,0.0238467419543677,725," ",1,0.574392674453175,"Control > Drought","Plant pathogen","Betamyces"
"112","OTU630_Chytridiomycota",0,1,0.108059745857453,578," ",1,0,"Drought > Control","Plant pathogen","Betamyces"
"113","OTU447_Fungi",-0.145850866463455,0.019336504472445,0.137503523749935,507," ",1,3.94576054611755,"Drought > Control","Plant pathogen","Betamyces"
"114","OTU163_Chytridiomycota",-0.426911599567136,0.00176216693801846,2.24116222535629,133," ",1,6.34121101247223,"Drought > Control","Plant pathogen","Betamyces"
"115","OTU504_Ascomycota",0.0620609681322517,0.24772391624832,0.0473057147783568,517," ",1,1.3954403938643,"Control > Drought","Plant pathogen","Bipolaris"
"116","OTU243_Bipolaris",-0.0601209924375706,0.364109834229624,0.0931094043914815,274," ",1,1.0102997144714,"Drought > Control","Plant pathogen","Bipolaris"
"117","OTU599_Fungi",0.0306967972229164,0.654260906664972,0.0627357553479627,539," ",1,0.424249067225587,"Control > Drought","Plant pathogen","Botryosphaeria"
"118","OTU432_Fungi",-0.183864192400186,0.0553547890107938,0.289506617194985,385," ",1,2.89399210124343,"Drought > Control","Plant pathogen","Chytridium"
