"","Fungi","Relative_Abundance","Sampletime","Direction","Distance"
"20792","Other",0,"TP1011","B",4
"20793","Other",0,"TP0913","C",4
"20794","Other",0,"TP1011","C",4
"20795","Other",0,"TP0913","A",8
"20796","Other",0,"TP1011","A",8
"20797","Other",0,"TP0913","B",8
"20798","Other",0,"TP1011","B",8
"20799","Other",0,"TP0913","C",8
"20800","Other",0,"TP1011","C",8
"20801","Other",0,"TP0913","P",0
"20802","Other",0,"TP1011","P",0
"20803","Other",0,"TP0913","A",1
"20804","Other",0,"TP1011","A",1
"20805","Other",0,"TP0913","B",1
"20806","Other",0,"TP1011","B",1
"20807","Other",0,"TP0913","C",1
"20808","Other",0,"TP1011","C",1
"20809","Other",0,"TP0913","A",2
"20810","Other",0,"TP1011","A",2
"20811","Other",0,"TP0913","B",2
"20812","Other",0,"TP1011","B",2
"20813","Other",0,"TP0913","C",2
"20814","Other",0,"TP1011","C",2
"20815","Other",0,"TP0913","A",4
"20816","Other",0,"TP1011","A",4
"20817","Other",0,"TP0913","B",4
"20818","Other",0,"TP1011","B",4
"20819","Other",0,"TP0913","C",4
"20820","Other",0,"TP1011","C",4
"20821","Other",0,"TP0913","A",8
"20822","Other",0,"TP1011","A",8
"20823","Other",0,"TP0913","B",8
"20824","Other",0,"TP1011","B",8
"20825","Other",0,"TP0913","C",8
"20826","Other",0,"TP1011","C",8
"20827","Other",0,"TP0913","P",0
"20828","Other",0,"TP1011","P",0
"20829","Other",0,"TP0913","A",1
"20830","Other",0,"TP1011","A",1
"20831","Other",0,"TP0913","B",1
"20832","Other",0,"TP1011","B",1
"20833","Other",0,"TP0913","C",1
"20834","Other",0,"TP1011","C",1
"20835","Other",0,"TP0913","A",2
"20836","Other",0,"TP1011","A",2
"20837","Other",0,"TP0913","B",2
"20838","Other",0,"TP1011","B",2
"20839","Other",0,"TP0913","C",2
"20840","Other",0,"TP1011","C",2
"20841","Other",0,"TP0913","A",4
"20842","Other",0,"TP1011","A",4
"20843","Other",0,"TP0913","B",4
"20844","Other",0,"TP1011","B",4
"20845","Other",0,"TP0913","C",4
"20846","Other",0,"TP1011","C",4
"20847","Other",0,"TP0913","A",8
"20848","Other",0,"TP1011","A",8
"20849","Other",0,"TP0913","B",8
"20850","Other",0,"TP1011","B",8
"20851","Other",0,"TP0913","C",8
"20852","Other",0,"TP1011","C",8
"20853","Other",0,"TP0913","P",0
"20854","Other",0,"TP1011","P",0
"20855","Other",0,"TP0913","A",1
"20856","Other",0,"TP1011","A",1
"20857","Other",0,"TP0913","B",1
"20858","Other",0,"TP1011","B",1
"20859","Other",0,"TP0913","C",1
"20860","Other",0,"TP1011","C",1
"20861","Other",0,"TP0913","A",2
"20862","Other",0,"TP1011","A",2
"20863","Other",0,"TP0913","B",2
"20864","Other",0,"TP1011","B",2
"20865","Other",0,"TP0913","C",2
"20866","Other",0,"TP1011","C",2
"20867","Other",0,"TP0913","A",4
"20868","Other",0,"TP1011","A",4
"20869","Other",0,"TP0913","B",4
"20870","Other",0,"TP1011","B",4
"20871","Other",0,"TP0913","C",4
"20872","Other",0,"TP1011","C",4
"20873","Other",0,"TP0913","A",8
"20874","Other",0,"TP1011","A",8
"20875","Other",0,"TP0913","B",8
"20876","Other",0,"TP1011","B",8
"20877","Other",0,"TP0913","C",8
"20878","Other",0,"TP1011","C",8
"20879","Other",1,"TP0913","P",0
"20880","Other",6,"TP1011","P",0
"20881","Other",0,"TP0913","A",1
"20882","Other",0,"TP1011","A",1
"20883","Other",3,"TP0913","B",1
"20884","Other",1,"TP1011","B",1
"20885","Other",2,"TP0913","C",1
"20886","Other",0,"TP1011","C",1
"20887","Other",0,"TP0913","A",2
"20888","Other",1,"TP1011","A",2
"20889","Other",4,"TP0913","B",2
"20890","Other",4,"TP1011","B",2
"20891","Other",0,"TP0913","C",2
"20892","Other",0,"TP1011","C",2
"20893","Other",0,"TP0913","A",4
"20894","Other",9,"TP1011","A",4
"20895","Other",0,"TP0913","B",4
"20896","Other",0,"TP1011","B",4
"20897","Other",1,"TP0913","C",4
"20898","Other",0,"TP1011","C",4
"20899","Other",3,"TP0913","A",8
"20900","Other",2,"TP1011","A",8
"20901","Other",0,"TP0913","B",8
"20902","Other",2,"TP1011","B",8
"20903","Other",2,"TP0913","C",8
"20904","Other",0,"TP1011","C",8
"20905","Other",0,"TP0913","P",0
"20906","Other",0,"TP1011","P",0
"20907","Other",0,"TP0913","A",1
"20908","Other",0,"TP1011","A",1
"20909","Other",0,"TP0913","B",1
"20910","Other",0,"TP1011","B",1
"20911","Other",0,"TP0913","C",1
"20912","Other",0,"TP1011","C",1
"20913","Other",0,"TP0913","A",2
"20914","Other",0,"TP1011","A",2
"20915","Other",0,"TP0913","B",2
"20916","Other",0,"TP1011","B",2
"20917","Other",0,"TP0913","C",2
"20918","Other",0,"TP1011","C",2
"20919","Other",0,"TP0913","A",4
"20920","Other",0,"TP1011","A",4
"20921","Other",0,"TP0913","B",4
"20922","Other",0,"TP1011","B",4
"20923","Other",0,"TP0913","C",4
"20924","Other",0,"TP1011","C",4
"20925","Other",0,"TP0913","A",8
"20926","Other",0,"TP1011","A",8
"20927","Other",0,"TP0913","B",8
"20928","Other",0,"TP1011","B",8
"20929","Other",0,"TP0913","C",8
"20930","Other",0,"TP1011","C",8
"20931","Other",0,"TP0913","P",0
"20932","Other",4,"TP1011","P",0
"20933","Other",2,"TP0913","A",1
"20934","Other",0,"TP1011","A",1
"20935","Other",3,"TP0913","B",1
"20936","Other",0,"TP1011","B",1
"20937","Other",1,"TP0913","C",1
"20938","Other",0,"TP1011","C",1
"20939","Other",2,"TP0913","A",2
"20940","Other",3,"TP1011","A",2
"20941","Other",0,"TP0913","B",2
"20942","Other",2,"TP1011","B",2
"20943","Other",0,"TP0913","C",2
"20944","Other",1,"TP1011","C",2
"20945","Other",4,"TP0913","A",4
"20946","Other",1,"TP1011","A",4
"20947","Other",0,"TP0913","B",4
"20948","Other",0,"TP1011","B",4
"20949","Other",0,"TP0913","C",4
"20950","Other",0,"TP1011","C",4
"20951","Other",10,"TP0913","A",8
"20952","Other",1,"TP1011","A",8
"20953","Other",8,"TP0913","B",8
"20954","Other",4,"TP1011","B",8
"20955","Other",2,"TP0913","C",8
"20956","Other",1,"TP1011","C",8
"20957","Other",0,"TP0913","P",0
"20958","Other",0,"TP1011","P",0
"20959","Other",0,"TP0913","A",1
"20960","Other",0,"TP1011","A",1
"20961","Other",0,"TP0913","B",1
"20962","Other",0,"TP1011","B",1
"20963","Other",0,"TP0913","C",1
"20964","Other",0,"TP1011","C",1
"20965","Other",0,"TP0913","A",2
"20966","Other",0,"TP1011","A",2
"20967","Other",0,"TP0913","B",2
"20968","Other",0,"TP1011","B",2
"20969","Other",0,"TP0913","C",2
"20970","Other",0,"TP1011","C",2
"20971","Other",0,"TP0913","A",4
"20972","Other",0,"TP1011","A",4
"20973","Other",0,"TP0913","B",4
"20974","Other",0,"TP1011","B",4
"20975","Other",0,"TP0913","C",4
"20976","Other",0,"TP1011","C",4
"20977","Other",0,"TP0913","A",8
"20978","Other",0,"TP1011","A",8
"20979","Other",0,"TP0913","B",8
"20980","Other",0,"TP1011","B",8
"20981","Other",0,"TP0913","C",8
"20982","Other",0,"TP1011","C",8
"20983","Other",0,"TP0913","P",0
"20984","Other",0,"TP1011","P",0
"20985","Other",1,"TP0913","A",1
"20986","Other",1,"TP1011","A",1
"20987","Other",0,"TP0913","B",1
"20988","Other",0,"TP1011","B",1
"20989","Other",0,"TP0913","C",1
"20990","Other",0,"TP1011","C",1
"20991","Other",0,"TP0913","A",2
"20992","Other",0,"TP1011","A",2
"20993","Other",0,"TP0913","B",2
"20994","Other",0,"TP1011","B",2
"20995","Other",0,"TP0913","C",2
"20996","Other",1,"TP1011","C",2
"20997","Other",7,"TP0913","A",4
"20998","Other",8,"TP1011","A",4
"20999","Other",0,"TP0913","B",4
"21000","Other",0,"TP1011","B",4
"21001","Other",0,"TP0913","C",4
"21002","Other",6,"TP1011","C",4
"21003","Other",1,"TP0913","A",8
"21004","Other",0,"TP1011","A",8
"21005","Other",2,"TP0913","B",8
"21006","Other",3,"TP1011","B",8
"21007","Other",2,"TP0913","C",8
"21008","Other",1,"TP1011","C",8
"21009","Other",0,"TP0913","P",0
"21010","Other",0,"TP1011","P",0
"21011","Other",0,"TP0913","A",1
"21012","Other",0,"TP1011","A",1
"21013","Other",0,"TP0913","B",1
"21014","Other",0,"TP1011","B",1
"21015","Other",0,"TP0913","C",1
"21016","Other",0,"TP1011","C",1
"21017","Other",0,"TP0913","A",2
"21018","Other",0,"TP1011","A",2
"21019","Other",0,"TP0913","B",2
"21020","Other",0,"TP1011","B",2
"21021","Other",0,"TP0913","C",2
"21022","Other",0,"TP1011","C",2
"21023","Other",0,"TP0913","A",4
"21024","Other",0,"TP1011","A",4
"21025","Other",0,"TP0913","B",4
"21026","Other",0,"TP1011","B",4
"21027","Other",0,"TP0913","C",4
"21028","Other",0,"TP1011","C",4
"21029","Other",0,"TP0913","A",8
"21030","Other",0,"TP1011","A",8
"21031","Other",0,"TP0913","B",8
"21032","Other",0,"TP1011","B",8
"21033","Other",0,"TP0913","C",8
"21034","Other",0,"TP1011","C",8
"21035","Other",0,"TP0913","P",0
"21036","Other",0,"TP1011","P",0
"21037","Other",0,"TP0913","A",1
"21038","Other",0,"TP1011","A",1
"21039","Other",0,"TP0913","B",1
"21040","Other",0,"TP1011","B",1
"21041","Other",0,"TP0913","C",1
"21042","Other",0,"TP1011","C",1
"21043","Other",0,"TP0913","A",2
"21044","Other",0,"TP1011","A",2
"21045","Other",0,"TP0913","B",2
"21046","Other",0,"TP1011","B",2
"21047","Other",0,"TP0913","C",2
"21048","Other",0,"TP1011","C",2
"21049","Other",0,"TP0913","A",4
"21050","Other",0,"TP1011","A",4
"21051","Other",0,"TP0913","B",4
"21052","Other",0,"TP1011","B",4
"21053","Other",0,"TP0913","C",4
"21054","Other",0,"TP1011","C",4
"21055","Other",0,"TP0913","A",8
"21056","Other",0,"TP1011","A",8
"21057","Other",0,"TP0913","B",8
"21058","Other",0,"TP1011","B",8
"21059","Other",0,"TP0913","C",8
"21060","Other",0,"TP1011","C",8
"21061","Other",0,"TP0913","P",0
"21062","Other",0,"TP1011","P",0
"21063","Other",0,"TP0913","A",1
"21064","Other",0,"TP1011","A",1
"21065","Other",0,"TP0913","B",1
"21066","Other",0,"TP1011","B",1
"21067","Other",0,"TP0913","C",1
"21068","Other",0,"TP1011","C",1
"21069","Other",0,"TP0913","A",2
"21070","Other",0,"TP1011","A",2
"21071","Other",0,"TP0913","B",2
"21072","Other",0,"TP1011","B",2
"21073","Other",0,"TP0913","C",2
"21074","Other",0,"TP1011","C",2
"21075","Other",0,"TP0913","A",4
"21076","Other",0,"TP1011","A",4
"21077","Other",0,"TP0913","B",4
"21078","Other",0,"TP1011","B",4
"21079","Other",0,"TP0913","C",4
"21080","Other",0,"TP1011","C",4
"21081","Other",0,"TP0913","A",8
"21082","Other",0,"TP1011","A",8
"21083","Other",0,"TP0913","B",8
"21084","Other",0,"TP1011","B",8
"21085","Other",0,"TP0913","C",8
"21086","Other",0,"TP1011","C",8
"21087","Other",0,"TP0913","P",0
"21088","Other",0,"TP1011","P",0
"21089","Other",0,"TP0913","A",1
"21090","Other",0,"TP1011","A",1
"21091","Other",0,"TP0913","B",1
"21092","Other",0,"TP1011","B",1
"21093","Other",0,"TP0913","C",1
"21094","Other",0,"TP1011","C",1
"21095","Other",0,"TP0913","A",2
"21096","Other",0,"TP1011","A",2
"21097","Other",0,"TP0913","B",2
"21098","Other",0,"TP1011","B",2
"21099","Other",0,"TP0913","C",2
"21100","Other",0,"TP1011","C",2
"21101","Other",0,"TP0913","A",4
"21102","Other",0,"TP1011","A",4
"21103","Other",0,"TP0913","B",4
"21104","Other",0,"TP1011","B",4
"21105","Other",0,"TP0913","C",4
"21106","Other",0,"TP1011","C",4
"21107","Other",0,"TP0913","A",8
"21108","Other",0,"TP1011","A",8
"21109","Other",0,"TP0913","B",8
"21110","Other",0,"TP1011","B",8
"21111","Other",0,"TP0913","C",8
"21112","Other",0,"TP1011","C",8
"21113","Other",0,"TP0913","P",0
"21114","Other",0,"TP1011","P",0
"21115","Other",0,"TP0913","A",1
"21116","Other",0,"TP1011","A",1
"21117","Other",0,"TP0913","B",1
"21118","Other",0,"TP1011","B",1
"21119","Other",0,"TP0913","C",1
"21120","Other",0,"TP1011","C",1
"21121","Other",0,"TP0913","A",2
"21122","Other",0,"TP1011","A",2
"21123","Other",0,"TP0913","B",2
"21124","Other",0,"TP1011","B",2
"21125","Other",0,"TP0913","C",2
"21126","Other",0,"TP1011","C",2
"21127","Other",0,"TP0913","A",4
"21128","Other",0,"TP1011","A",4
"21129","Other",0,"TP0913","B",4
"21130","Other",0,"TP1011","B",4
"21131","Other",0,"TP0913","C",4
"21132","Other",0,"TP1011","C",4
"21133","Other",0,"TP0913","A",8
"21134","Other",0,"TP1011","A",8
"21135","Other",0,"TP0913","B",8
"21136","Other",0,"TP1011","B",8
"21137","Other",0,"TP0913","C",8
"21138","Other",0,"TP1011","C",8
"21139","Other",0,"TP0913","P",0
"21140","Other",0,"TP1011","P",0
"21141","Other",0,"TP0913","A",1
"21142","Other",0,"TP1011","A",1
"21143","Other",0,"TP0913","B",1
"21144","Other",0,"TP1011","B",1
"21145","Other",0,"TP0913","C",1
"21146","Other",0,"TP1011","C",1
"21147","Other",0,"TP0913","A",2
"21148","Other",0,"TP1011","A",2
"21149","Other",0,"TP0913","B",2
"21150","Other",0,"TP1011","B",2
"21151","Other",0,"TP0913","C",2
"21152","Other",0,"TP1011","C",2
"21153","Other",0,"TP0913","A",4
"21154","Other",0,"TP1011","A",4
"21155","Other",0,"TP0913","B",4
"21156","Other",0,"TP1011","B",4
"21157","Other",0,"TP0913","C",4
"21158","Other",0,"TP1011","C",4
"21159","Other",0,"TP0913","A",8
"21160","Other",0,"TP1011","A",8
"21161","Other",0,"TP0913","B",8
"21162","Other",0,"TP1011","B",8
"21163","Other",0,"TP0913","C",8
"21164","Other",0,"TP1011","C",8
"21165","Other",0,"TP0913","P",0
"21166","Other",0,"TP1011","P",0
"21167","Other",0,"TP0913","A",1
"21168","Other",0,"TP1011","A",1
"21169","Other",0,"TP0913","B",1
"21170","Other",0,"TP1011","B",1
"21171","Other",0,"TP0913","C",1
"21172","Other",0,"TP1011","C",1
"21173","Other",0,"TP0913","A",2
"21174","Other",0,"TP1011","A",2
"21175","Other",0,"TP0913","B",2
"21176","Other",0,"TP1011","B",2
"21177","Other",0,"TP0913","C",2
"21178","Other",0,"TP1011","C",2
"21179","Other",0,"TP0913","A",4
"21180","Other",0,"TP1011","A",4
"21181","Other",0,"TP0913","B",4
"21182","Other",0,"TP1011","B",4
"21183","Other",0,"TP0913","C",4
"21184","Other",0,"TP1011","C",4
"21185","Other",0,"TP0913","A",8
"21186","Other",0,"TP1011","A",8
"21187","Other",0,"TP0913","B",8
"21188","Other",0,"TP1011","B",8
"21189","Other",0,"TP0913","C",8
"21190","Other",0,"TP1011","C",8
"21191","Other",3,"TP0913","P",0
"21192","Other",0,"TP1011","P",0
"21193","Other",1,"TP0913","A",1
"21194","Other",0,"TP1011","A",1
"21195","Other",0,"TP0913","B",1
"21196","Other",3,"TP1011","B",1
"21197","Other",0,"TP0913","C",1
"21198","Other",0,"TP1011","C",1
"21199","Other",0,"TP0913","A",2
"21200","Other",0,"TP1011","A",2
"21201","Other",1,"TP0913","B",2
"21202","Other",0,"TP1011","B",2
"21203","Other",0,"TP0913","C",2
"21204","Other",0,"TP1011","C",2
"21205","Other",0,"TP0913","A",4
"21206","Other",2,"TP1011","A",4
"21207","Other",0,"TP0913","B",4
"21208","Other",1,"TP1011","B",4
"21209","Other",0,"TP0913","C",4
"21210","Other",0,"TP1011","C",4
"21211","Other",0,"TP0913","A",8
"21212","Other",0,"TP1011","A",8
"21213","Other",12,"TP0913","B",8
"21214","Other",1,"TP1011","B",8
"21215","Other",1,"TP0913","C",8
"21216","Other",0,"TP1011","C",8
"21217","Other",0,"TP0913","P",0
"21218","Other",0,"TP1011","P",0
"21219","Other",0,"TP0913","A",1
"21220","Other",0,"TP1011","A",1
"21221","Other",0,"TP0913","B",1
"21222","Other",0,"TP1011","B",1
"21223","Other",0,"TP0913","C",1
"21224","Other",0,"TP1011","C",1
"21225","Other",0,"TP0913","A",2
"21226","Other",0,"TP1011","A",2
"21227","Other",0,"TP0913","B",2
"21228","Other",0,"TP1011","B",2
"21229","Other",0,"TP0913","C",2
"21230","Other",0,"TP1011","C",2
"21231","Other",0,"TP0913","A",4
"21232","Other",0,"TP1011","A",4
"21233","Other",0,"TP0913","B",4
"21234","Other",0,"TP1011","B",4
"21235","Other",1,"TP0913","C",4
"21236","Other",3,"TP1011","C",4
"21237","Other",0,"TP0913","A",8
"21238","Other",0,"TP1011","A",8
"21239","Other",0,"TP0913","B",8
"21240","Other",0,"TP1011","B",8
"21241","Other",0,"TP0913","C",8
"21242","Other",0,"TP1011","C",8
"21243","Other",1,"TP0913","P",0
"21244","Other",0,"TP1011","P",0
"21245","Other",3,"TP0913","A",1
"21246","Other",2,"TP1011","A",1
"21247","Other",4,"TP0913","B",1
"21248","Other",10,"TP1011","B",1
"21249","Other",2,"TP0913","C",1
"21250","Other",1,"TP1011","C",1
"21251","Other",2,"TP0913","A",2
"21252","Other",2,"TP1011","A",2
"21253","Other",8,"TP0913","B",2
"21254","Other",0,"TP1011","B",2
"21255","Other",0,"TP0913","C",2
"21256","Other",0,"TP1011","C",2
"21257","Other",0,"TP0913","A",4
"21258","Other",1,"TP1011","A",4
"21259","Other",0,"TP0913","B",4
"21260","Other",1,"TP1011","B",4
"21261","Other",0,"TP0913","C",4
"21262","Other",0,"TP1011","C",4
"21263","Other",14,"TP0913","A",8
"21264","Other",6,"TP1011","A",8
"21265","Other",9,"TP0913","B",8
"21266","Other",1,"TP1011","B",8
"21267","Other",1,"TP0913","C",8
"21268","Other",1,"TP1011","C",8
"21269","Other",1,"TP0913","P",0
"21270","Other",16,"TP1011","P",0
"21271","Other",2,"TP0913","A",1
"21272","Other",0,"TP1011","A",1
"21273","Other",0,"TP0913","B",1
"21274","Other",38,"TP1011","B",1
"21275","Other",5,"TP0913","C",1
"21276","Other",0,"TP1011","C",1
"21277","Other",1,"TP0913","A",2
"21278","Other",9,"TP1011","A",2
"21279","Other",0,"TP0913","B",2
"21280","Other",7,"TP1011","B",2
"21281","Other",0,"TP0913","C",2
"21282","Other",6,"TP1011","C",2
"21283","Other",7,"TP0913","A",4
"21284","Other",37,"TP1011","A",4
"21285","Other",1,"TP0913","B",4
"21286","Other",14,"TP1011","B",4
"21287","Other",0,"TP0913","C",4
"21288","Other",6,"TP1011","C",4
"21289","Other",3,"TP0913","A",8
"21290","Other",0,"TP1011","A",8
"21291","Other",3,"TP0913","B",8
"21292","Other",7,"TP1011","B",8
"21293","Other",0,"TP0913","C",8
"21294","Other",10,"TP1011","C",8
"21295","Other",0,"TP0913","P",0
"21296","Other",0,"TP1011","P",0
"21297","Other",0,"TP0913","A",1
"21298","Other",0,"TP1011","A",1
"21299","Other",0,"TP0913","B",1
"21300","Other",0,"TP1011","B",1
"21301","Other",0,"TP0913","C",1
"21302","Other",0,"TP1011","C",1
"21303","Other",0,"TP0913","A",2
"21304","Other",0,"TP1011","A",2
"21305","Other",0,"TP0913","B",2
"21306","Other",0,"TP1011","B",2
"21307","Other",0,"TP0913","C",2
"21308","Other",0,"TP1011","C",2
"21309","Other",0,"TP0913","A",4
"21310","Other",0,"TP1011","A",4
"21311","Other",0,"TP0913","B",4
"21312","Other",0,"TP1011","B",4
"21313","Other",0,"TP0913","C",4
"21314","Other",0,"TP1011","C",4
"21315","Other",0,"TP0913","A",8
"21316","Other",0,"TP1011","A",8
"21317","Other",0,"TP0913","B",8
"21318","Other",0,"TP1011","B",8
"21319","Other",0,"TP0913","C",8
"21320","Other",0,"TP1011","C",8
"21321","Other",0,"TP0913","P",0
"21322","Other",0,"TP1011","P",0
"21323","Other",0,"TP0913","A",1
"21324","Other",0,"TP1011","A",1
"21325","Other",0,"TP0913","B",1
"21326","Other",0,"TP1011","B",1
"21327","Other",0,"TP0913","C",1
"21328","Other",0,"TP1011","C",1
"21329","Other",0,"TP0913","A",2
"21330","Other",0,"TP1011","A",2
"21331","Other",0,"TP0913","B",2
"21332","Other",0,"TP1011","B",2
"21333","Other",0,"TP0913","C",2
"21334","Other",0,"TP1011","C",2
"21335","Other",0,"TP0913","A",4
"21336","Other",0,"TP1011","A",4
"21337","Other",0,"TP0913","B",4
"21338","Other",1,"TP1011","B",4
"21339","Other",0,"TP0913","C",4
"21340","Other",0,"TP1011","C",4
"21341","Other",0,"TP0913","A",8
"21342","Other",0,"TP1011","A",8
"21343","Other",0,"TP0913","B",8
"21344","Other",0,"TP1011","B",8
"21345","Other",0,"TP0913","C",8
"21346","Other",0,"TP1011","C",8
"21347","Other",0,"TP0913","P",0
"21348","Other",0,"TP1011","P",0
"21349","Other",0,"TP0913","A",1
"21350","Other",0,"TP1011","A",1
"21351","Other",0,"TP0913","B",1
"21352","Other",0,"TP1011","B",1
"21353","Other",0,"TP0913","C",1
"21354","Other",0,"TP1011","C",1
"21355","Other",0,"TP0913","A",2
"21356","Other",0,"TP1011","A",2
"21357","Other",0,"TP0913","B",2
"21358","Other",5,"TP1011","B",2
"21359","Other",0,"TP0913","C",2
"21360","Other",0,"TP1011","C",2
"21361","Other",0,"TP0913","A",4
"21362","Other",0,"TP1011","A",4
"21363","Other",10,"TP0913","B",4
"21364","Other",0,"TP1011","B",4
"21365","Other",0,"TP0913","C",4
"21366","Other",7,"TP1011","C",4
"21367","Other",1,"TP0913","A",8
"21368","Other",1,"TP1011","A",8
"21369","Other",0,"TP0913","B",8
"21370","Other",0,"TP1011","B",8
"21371","Other",0,"TP0913","C",8
"21372","Other",1,"TP1011","C",8
"21373","Other",0,"TP0913","P",0
"21374","Other",1,"TP1011","P",0
"21375","Other",0,"TP0913","A",1
"21376","Other",4,"TP1011","A",1
"21377","Other",2,"TP0913","B",1
"21378","Other",0,"TP1011","B",1
"21379","Other",1,"TP0913","C",1
"21380","Other",0,"TP1011","C",1
"21381","Other",0,"TP0913","A",2
"21382","Other",0,"TP1011","A",2
"21383","Other",0,"TP0913","B",2
"21384","Other",0,"TP1011","B",2
"21385","Other",0,"TP0913","C",2
"21386","Other",1,"TP1011","C",2
"21387","Other",1,"TP0913","A",4
"21388","Other",0,"TP1011","A",4
"21389","Other",0,"TP0913","B",4
"21390","Other",0,"TP1011","B",4
"21391","Other",0,"TP0913","C",4
"21392","Other",0,"TP1011","C",4
"21393","Other",10,"TP0913","A",8
"21394","Other",0,"TP1011","A",8
"21395","Other",2,"TP0913","B",8
"21396","Other",0,"TP1011","B",8
"21397","Other",0,"TP0913","C",8
"21398","Other",1,"TP1011","C",8
"21399","Other",0,"TP0913","P",0
"21400","Other",1,"TP1011","P",0
"21401","Other",0,"TP0913","A",1
"21402","Other",0,"TP1011","A",1
"21403","Other",0,"TP0913","B",1
"21404","Other",0,"TP1011","B",1
"21405","Other",0,"TP0913","C",1
"21406","Other",0,"TP1011","C",1
"21407","Other",0,"TP0913","A",2
"21408","Other",0,"TP1011","A",2
"21409","Other",2,"TP0913","B",2
"21410","Other",0,"TP1011","B",2
"21411","Other",0,"TP0913","C",2
"21412","Other",0,"TP1011","C",2
"21413","Other",0,"TP0913","A",4
"21414","Other",1,"TP1011","A",4
"21415","Other",0,"TP0913","B",4
"21416","Other",0,"TP1011","B",4
"21417","Other",0,"TP0913","C",4
"21418","Other",3,"TP1011","C",4
"21419","Other",1,"TP0913","A",8
