"","Fungi","Relative_Abundance","Habitat","TP","Treatment","Cultivar"
"1461","unidentified",0.00878310949345938,"Root",13,"POST","BTx642"
"1462","unidentified",0.00387965756686656,"Soil",13,"POST","BTx642"
"1463","unidentified",2.92890137848979e-05,"Leaf",14,"POST","BTx642"
"1464","unidentified",0.011843444767984,"Rhizosphere",14,"POST","BTx642"
"1465","unidentified",0.0112415640879041,"Root",14,"POST","BTx642"
"1466","unidentified",0.00539525053387025,"Soil",14,"POST","BTx642"
"1467","unidentified",2.79969424833524e-05,"Leaf",15,"POST","BTx642"
"1468","unidentified",0.0117004962553287,"Rhizosphere",15,"POST","BTx642"
"1469","unidentified",0.00901585837098376,"Root",15,"POST","BTx642"
"1470","unidentified",0.00508605196343653,"Soil",15,"POST","BTx642"
"1471","unidentified",3.24231981622105e-05,"Leaf",16,"POST","BTx642"
"1472","unidentified",0.00688829545351778,"Rhizosphere",16,"POST","BTx642"
"1473","unidentified",0.00498744443452394,"Root",16,"POST","BTx642"
"1474","unidentified",0.00575170180577486,"Soil",16,"POST","BTx642"
"1475","unidentified",0.000292143345832963,"Leaf",17,"POST","BTx642"
"1476","unidentified",0.00635101298590159,"Rhizosphere",17,"POST","BTx642"
"1477","unidentified",0.00316431383095833,"Root",17,"POST","BTx642"
"1478","unidentified",0.00351610775277277,"Soil",17,"POST","BTx642"
"1479","unidentified",0.0030042752247485,"Soil",0,"PRE","BTx642"
"1480","unidentified",0,"Leaf",3,"PRE","BTx642"
"1481","unidentified",0.000891993484830407,"Rhizosphere",3,"PRE","BTx642"
"1482","unidentified",0.000327957798810978,"Root",3,"PRE","BTx642"
"1483","unidentified",0.00234351129433548,"Soil",3,"PRE","BTx642"
"1484","unidentified",0.000212077832564551,"Leaf",4,"PRE","BTx642"
"1485","unidentified",0.000497622726677347,"Rhizosphere",4,"PRE","BTx642"
"1486","unidentified",0.000378129766367257,"Root",4,"PRE","BTx642"
"1487","unidentified",0.00259609241021339,"Soil",4,"PRE","BTx642"
"1488","unidentified",0.00010067451927917,"Leaf",5,"PRE","BTx642"
"1489","unidentified",0.000636593176184156,"Rhizosphere",5,"PRE","BTx642"
"1490","unidentified",4.03640718749976e-05,"Root",5,"PRE","BTx642"
"1491","unidentified",0.00218003543642741,"Soil",5,"PRE","BTx642"
"1492","unidentified",0.00031791448100461,"Leaf",6,"PRE","BTx642"
"1493","unidentified",0.000204630966779449,"Rhizosphere",6,"PRE","BTx642"
"1494","unidentified",0.000130772901874401,"Root",6,"PRE","BTx642"
"1495","unidentified",0.00230743883501248,"Soil",6,"PRE","BTx642"
"1496","unidentified",0.000880669308674593,"Leaf",7,"PRE","BTx642"
"1497","unidentified",0.000443620509835019,"Rhizosphere",7,"PRE","BTx642"
"1498","unidentified",0.000107492743728314,"Root",7,"PRE","BTx642"
"1499","unidentified",0.00154707969602576,"Soil",7,"PRE","BTx642"
"1500","unidentified",0,"Leaf",8,"PRE","BTx642"
"1501","unidentified",0.000374703505911921,"Rhizosphere",8,"PRE","BTx642"
"1502","unidentified",0.00021512315800796,"Root",8,"PRE","BTx642"
"1503","unidentified",0.00442134999169925,"Soil",8,"PRE","BTx642"
"1504","unidentified",0,"Leaf",9,"PRE","BTx642"
"1505","unidentified",0.00123123289995301,"Rhizosphere",9,"PRE","BTx642"
"1506","unidentified",2.70859572854454e-05,"Root",9,"PRE","BTx642"
"1507","unidentified",0.00229437886078207,"Soil",9,"PRE","BTx642"
"1508","unidentified",0,"Leaf",10,"PRE","BTx642"
"1509","unidentified",0.000449249369010811,"Rhizosphere",10,"PRE","BTx642"
"1510","unidentified",8.87989059974781e-06,"Root",10,"PRE","BTx642"
"1511","unidentified",0.00210311425696288,"Soil",10,"PRE","BTx642"
"1512","unidentified",0.000695355034488335,"Leaf",11,"PRE","BTx642"
"1513","unidentified",0.00501349098226965,"Rhizosphere",11,"PRE","BTx642"
"1514","unidentified",0.00176771884502012,"Root",11,"PRE","BTx642"
"1515","unidentified",0.00213487275540854,"Soil",11,"PRE","BTx642"
"1516","unidentified",0.000297431607679099,"Leaf",12,"PRE","BTx642"
"1517","unidentified",0.00085060150557459,"Rhizosphere",12,"PRE","BTx642"
"1518","unidentified",8.67685592336723e-05,"Root",12,"PRE","BTx642"
"1519","unidentified",0.00487650963976206,"Soil",12,"PRE","BTx642"
"1520","unidentified",9.91822794018116e-05,"Leaf",13,"PRE","BTx642"
"1521","unidentified",0.00297947732574246,"Rhizosphere",13,"PRE","BTx642"
"1522","unidentified",0.00221232635304674,"Root",13,"PRE","BTx642"
"1523","unidentified",0.00350839155796485,"Soil",13,"PRE","BTx642"
"1524","unidentified",0.000129999101094199,"Leaf",14,"PRE","BTx642"
"1525","unidentified",0.00213113910121695,"Rhizosphere",14,"PRE","BTx642"
"1526","unidentified",0.00188516268580821,"Root",14,"PRE","BTx642"
"1527","unidentified",0.00260580687738221,"Soil",14,"PRE","BTx642"
"1528","unidentified",0.000590677744269931,"Leaf",15,"PRE","BTx642"
"1529","unidentified",0.00441733719045593,"Rhizosphere",15,"PRE","BTx642"
"1530","unidentified",0.00362059637499518,"Root",15,"PRE","BTx642"
"1531","unidentified",0.00718207003609427,"Soil",15,"PRE","BTx642"
"1532","unidentified",0.00084526403004098,"Leaf",16,"PRE","BTx642"
"1533","unidentified",0.00265550191617243,"Rhizosphere",16,"PRE","BTx642"
"1534","unidentified",0.00219009447661666,"Root",16,"PRE","BTx642"
"1535","unidentified",0.00472091881219477,"Soil",16,"PRE","BTx642"
"1536","unidentified",0.000615649600259401,"Leaf",17,"PRE","BTx642"
"1537","unidentified",0.00123234349311523,"Rhizosphere",17,"PRE","BTx642"
"1538","unidentified",0.00158641657176133,"Root",17,"PRE","BTx642"
"1539","unidentified",0.00299096026735453,"Soil",17,"PRE","BTx642"
"1540","unidentified",0.00310223362580207,"Soil",0,"CON","RTx430"
"1541","unidentified",0,"Leaf",1,"CON","RTx430"
"1542","unidentified",0.00101066731325324,"Rhizosphere",1,"CON","RTx430"
"1543","unidentified",0,"Root",1,"CON","RTx430"
"1544","unidentified",0.00197447117594569,"Soil",1,"CON","RTx430"
"1545","unidentified",0,"Leaf",2,"CON","RTx430"
"1546","unidentified",0.00117030505881331,"Rhizosphere",2,"CON","RTx430"
"1547","unidentified",0.000516354257258302,"Root",2,"CON","RTx430"
"1548","unidentified",0.00157319212702087,"Soil",2,"CON","RTx430"
"1549","unidentified",0.000322762849995965,"Leaf",3,"CON","RTx430"
"1550","unidentified",0.00103350489810766,"Rhizosphere",3,"CON","RTx430"
"1551","unidentified",0.000209788675661202,"Root",3,"CON","RTx430"
"1552","unidentified",0.00199847104653472,"Soil",3,"CON","RTx430"
"1553","unidentified",0,"Leaf",4,"CON","RTx430"
"1554","unidentified",0.000687027740990628,"Rhizosphere",4,"CON","RTx430"
"1555","unidentified",0.000152372645360535,"Root",4,"CON","RTx430"
"1556","unidentified",0.0028853225209493,"Soil",4,"CON","RTx430"
"1557","unidentified",0.000399680255795364,"Leaf",5,"CON","RTx430"
"1558","unidentified",0.00159403474699904,"Rhizosphere",5,"CON","RTx430"
"1559","unidentified",0.000243718099941323,"Root",5,"CON","RTx430"
"1560","unidentified",0.00303083958642921,"Soil",5,"CON","RTx430"
"1561","unidentified",0.00176324330201527,"Leaf",6,"CON","RTx430"
"1562","unidentified",0.00135710622075124,"Rhizosphere",6,"CON","RTx430"
"1563","unidentified",0.000813379517703063,"Root",6,"CON","RTx430"
"1564","unidentified",0.00411953850044155,"Soil",6,"CON","RTx430"
"1565","unidentified",0,"Leaf",7,"CON","RTx430"
"1566","unidentified",0.00464432110441748,"Rhizosphere",7,"CON","RTx430"
"1567","unidentified",0.00216474039661653,"Root",7,"CON","RTx430"
"1568","unidentified",0.00602440837502235,"Soil",7,"CON","RTx430"
"1569","unidentified",0,"Leaf",8,"CON","RTx430"
"1570","unidentified",0.0127767249989286,"Rhizosphere",8,"CON","RTx430"
"1571","unidentified",0.00217929660368522,"Root",8,"CON","RTx430"
"1572","unidentified",0.0072990381021341,"Soil",8,"CON","RTx430"
"1573","unidentified",0.00026988077418368,"Leaf",9,"CON","RTx430"
"1574","unidentified",0.00822166988575883,"Rhizosphere",9,"CON","RTx430"
"1575","unidentified",0.00291723209330532,"Root",9,"CON","RTx430"
"1576","unidentified",0.00490426755720112,"Soil",9,"CON","RTx430"
"1577","unidentified",0.000120252947959528,"Leaf",10,"CON","RTx430"
"1578","unidentified",0.0112097237221908,"Rhizosphere",10,"CON","RTx430"
"1579","unidentified",0.00435470411928897,"Root",10,"CON","RTx430"
"1580","unidentified",0.00494858305570438,"Soil",10,"CON","RTx430"
"1581","unidentified",3.16015339785767e-05,"Leaf",11,"CON","RTx430"
"1582","unidentified",0.00427552207498966,"Rhizosphere",11,"CON","RTx430"
"1583","unidentified",0.00239555558534681,"Root",11,"CON","RTx430"
"1584","unidentified",0.00436367388933396,"Soil",11,"CON","RTx430"
"1585","unidentified",6.66407680756307e-05,"Leaf",12,"CON","RTx430"
"1586","unidentified",0.00153251746514439,"Rhizosphere",12,"CON","RTx430"
"1587","unidentified",0.00285905859887542,"Root",12,"CON","RTx430"
"1588","unidentified",0.00423529920727492,"Soil",12,"CON","RTx430"
"1589","unidentified",0.000141461036605368,"Leaf",13,"CON","RTx430"
"1590","unidentified",0.00145840162798768,"Rhizosphere",13,"CON","RTx430"
"1591","unidentified",0.00426634555079492,"Root",13,"CON","RTx430"
"1592","unidentified",0.00223596722162323,"Soil",13,"CON","RTx430"
"1593","unidentified",0.000201875851059313,"Leaf",14,"CON","RTx430"
"1594","unidentified",0.00146527052069578,"Rhizosphere",14,"CON","RTx430"
"1595","unidentified",0.00228497077626909,"Root",14,"CON","RTx430"
"1596","unidentified",0.00235544292850331,"Soil",14,"CON","RTx430"
"1597","unidentified",0.000436258021429062,"Leaf",15,"CON","RTx430"
"1598","unidentified",0.00212974282822748,"Rhizosphere",15,"CON","RTx430"
"1599","unidentified",0.00135632090357042,"Root",15,"CON","RTx430"
"1600","unidentified",0.00210908444153736,"Soil",15,"CON","RTx430"
"1601","unidentified",0.000393976018910208,"Leaf",16,"CON","RTx430"
"1602","unidentified",0.00179066095152163,"Rhizosphere",16,"CON","RTx430"
"1603","unidentified",0.00160824630627604,"Root",16,"CON","RTx430"
"1604","unidentified",0.00219402350933582,"Soil",16,"CON","RTx430"
"1605","unidentified",0.000156807707725394,"Leaf",17,"CON","RTx430"
"1606","unidentified",0.000551340075602267,"Rhizosphere",17,"CON","RTx430"
"1607","unidentified",0.000921940995569411,"Root",17,"CON","RTx430"
"1608","unidentified",0.00193990181330232,"Soil",17,"CON","RTx430"
"1609","unidentified",0.0034373303900946,"Soil",0,"POST","RTx430"
"1610","unidentified",0,"Leaf",8,"POST","RTx430"
"1611","unidentified",0.00758252461441374,"Rhizosphere",8,"POST","RTx430"
"1612","unidentified",0.00166734022625379,"Root",8,"POST","RTx430"
"1613","unidentified",0.00748043288742535,"Soil",8,"POST","RTx430"
"1614","unidentified",0.00020038932783694,"Leaf",9,"POST","RTx430"
"1615","unidentified",0.00821892819085171,"Rhizosphere",9,"POST","RTx430"
"1616","unidentified",0.00301400631256673,"Root",9,"POST","RTx430"
"1617","unidentified",0.00591979302453161,"Soil",9,"POST","RTx430"
"1618","unidentified",9.21052025623667e-06,"Leaf",10,"POST","RTx430"
"1619","unidentified",0.0100951258612597,"Rhizosphere",10,"POST","RTx430"
"1620","unidentified",0.00298679498410698,"Root",10,"POST","RTx430"
"1621","unidentified",0.0105687997082456,"Soil",10,"POST","RTx430"
"1622","unidentified",0.000517718576165186,"Leaf",11,"POST","RTx430"
"1623","unidentified",0.00600670208958008,"Rhizosphere",11,"POST","RTx430"
"1624","unidentified",0.00251363041182267,"Root",11,"POST","RTx430"
"1625","unidentified",0.00619446268392317,"Soil",11,"POST","RTx430"
"1626","unidentified",7.25684264985475e-05,"Leaf",12,"POST","RTx430"
"1627","unidentified",0.00367324675350931,"Rhizosphere",12,"POST","RTx430"
"1628","unidentified",0.00207761223279604,"Root",12,"POST","RTx430"
"1629","unidentified",0.00682668716980809,"Soil",12,"POST","RTx430"
"1630","unidentified",1.96376092864944e-05,"Leaf",13,"POST","RTx430"
"1631","unidentified",0.00610088955436374,"Rhizosphere",13,"POST","RTx430"
"1632","unidentified",0.00311022320813948,"Root",13,"POST","RTx430"
"1633","unidentified",0.00472569059154162,"Soil",13,"POST","RTx430"
"1634","unidentified",2.73957986733494e-05,"Leaf",14,"POST","RTx430"
"1635","unidentified",0.00796804202275123,"Rhizosphere",14,"POST","RTx430"
"1636","unidentified",0.00286732982259323,"Root",14,"POST","RTx430"
"1637","unidentified",0.00541053740180864,"Soil",14,"POST","RTx430"
"1638","unidentified",6.92108577993716e-06,"Leaf",15,"POST","RTx430"
"1639","unidentified",0.0136841469763163,"Rhizosphere",15,"POST","RTx430"
"1640","unidentified",0.00352373799057577,"Root",15,"POST","RTx430"
"1641","unidentified",0.00694614748245227,"Soil",15,"POST","RTx430"
"1642","unidentified",1.64077273244133e-05,"Leaf",16,"POST","RTx430"
"1643","unidentified",0.00853272882776002,"Rhizosphere",16,"POST","RTx430"
"1644","unidentified",0.00177774721143867,"Root",16,"POST","RTx430"
"1645","unidentified",0.0101458210434274,"Soil",16,"POST","RTx430"
"1646","unidentified",2.1050415745711e-06,"Leaf",17,"POST","RTx430"
"1647","unidentified",0.00529288779993325,"Rhizosphere",17,"POST","RTx430"
"1648","unidentified",0.00218902900535232,"Root",17,"POST","RTx430"
"1649","unidentified",0.00263627436677688,"Soil",17,"POST","RTx430"
"1650","unidentified",0.00245464865582419,"Soil",0,"PRE","RTx430"
"1651","unidentified",0.00147754009022227,"Leaf",3,"PRE","RTx430"
"1652","unidentified",0.000408211716913438,"Rhizosphere",3,"PRE","RTx430"
"1653","unidentified",0.000158487516685838,"Root",3,"PRE","RTx430"
"1654","unidentified",0.00209159839616799,"Soil",3,"PRE","RTx430"
"1655","unidentified",0.00025507601265177,"Leaf",4,"PRE","RTx430"
"1656","unidentified",0.000276152095014226,"Rhizosphere",4,"PRE","RTx430"
"1657","unidentified",6.072898541581e-05,"Root",4,"PRE","RTx430"
"1658","unidentified",0.00197295436940235,"Soil",4,"PRE","RTx430"
"1659","unidentified",0.00213985250301901,"Leaf",5,"PRE","RTx430"
"1660","unidentified",0.00453869535140016,"Rhizosphere",5,"PRE","RTx430"
"1661","unidentified",0.000180739223423803,"Root",5,"PRE","RTx430"
"1662","unidentified",0.00289523458295507,"Soil",5,"PRE","RTx430"
"1663","unidentified",0.00297971696381712,"Leaf",6,"PRE","RTx430"
"1664","unidentified",0.000338493133943424,"Rhizosphere",6,"PRE","RTx430"
"1665","unidentified",7.14299678673955e-05,"Root",6,"PRE","RTx430"
"1666","unidentified",0.00153695249760952,"Soil",6,"PRE","RTx430"
"1667","unidentified",0.000210703750526759,"Leaf",7,"PRE","RTx430"
"1668","unidentified",0.000153403120106408,"Rhizosphere",7,"PRE","RTx430"
"1669","unidentified",0.000100304309605897,"Root",7,"PRE","RTx430"
"1670","unidentified",0.00176195399353803,"Soil",7,"PRE","RTx430"
"1671","unidentified",0,"Leaf",8,"PRE","RTx430"
"1672","unidentified",0.00034304339370998,"Rhizosphere",8,"PRE","RTx430"
"1673","unidentified",5.6168730867526e-05,"Root",8,"PRE","RTx430"
"1674","unidentified",0.0023908492131838,"Soil",8,"PRE","RTx430"
"1675","unidentified",0,"Leaf",9,"PRE","RTx430"
"1676","unidentified",0.00228736234182749,"Rhizosphere",9,"PRE","RTx430"
"1677","unidentified",9.56541147211683e-05,"Root",9,"PRE","RTx430"
"1678","unidentified",0.00191538525191447,"Soil",9,"PRE","RTx430"
"1679","unidentified",5.52864946150954e-06,"Leaf",10,"PRE","RTx430"
"1680","unidentified",0.00195802020697494,"Rhizosphere",10,"PRE","RTx430"
"1681","unidentified",0.000546808966721123,"Root",10,"PRE","RTx430"
"1682","unidentified",0.00209570948122229,"Soil",10,"PRE","RTx430"
"1683","unidentified",0.000105948854253973,"Leaf",11,"PRE","RTx430"
"1684","unidentified",0.00317281219386753,"Rhizosphere",11,"PRE","RTx430"
"1685","unidentified",0.00138656676069136,"Root",11,"PRE","RTx430"
"1686","unidentified",0.00578791850904397,"Soil",11,"PRE","RTx430"
"1687","unidentified",2.95957951894555e-05,"Leaf",12,"PRE","RTx430"
"1688","unidentified",0.0022752110096479,"Rhizosphere",12,"PRE","RTx430"
"1689","unidentified",0.000869885876282193,"Root",12,"PRE","RTx430"
"1690","unidentified",0.00276762277770633,"Soil",12,"PRE","RTx430"
"1691","unidentified",0.000153689281649763,"Leaf",13,"PRE","RTx430"
"1692","unidentified",0.0043102021848912,"Rhizosphere",13,"PRE","RTx430"
"1693","unidentified",0.00257600515421597,"Root",13,"PRE","RTx430"
"1694","unidentified",0.00238042262905981,"Soil",13,"PRE","RTx430"
"1695","unidentified",0.00020288318275407,"Leaf",14,"PRE","RTx430"
"1696","unidentified",0.00115805251388399,"Rhizosphere",14,"PRE","RTx430"
"1697","unidentified",0.00170346318306126,"Root",14,"PRE","RTx430"
"1698","unidentified",0.00484974678358348,"Soil",14,"PRE","RTx430"
"1699","unidentified",0.000362298309326286,"Leaf",15,"PRE","RTx430"
"1700","unidentified",0.00248520292135676,"Rhizosphere",15,"PRE","RTx430"
"1701","unidentified",0.00214951845275404,"Root",15,"PRE","RTx430"
"1702","unidentified",0.00660214777121471,"Soil",15,"PRE","RTx430"
"1703","unidentified",0.000958988790478821,"Leaf",16,"PRE","RTx430"
"1704","unidentified",0.001968035955319,"Rhizosphere",16,"PRE","RTx430"
"1705","unidentified",0.000751845410014523,"Root",16,"PRE","RTx430"
"1706","unidentified",0.00582660971469103,"Soil",16,"PRE","RTx430"
"1707","unidentified",0.000570324472964534,"Leaf",17,"PRE","RTx430"
"1708","unidentified",0.000879867864694191,"Rhizosphere",17,"PRE","RTx430"
"1709","unidentified",0.00128987709239657,"Root",17,"PRE","RTx430"
"1710","unidentified",0.0020611386218574,"Soil",17,"PRE","RTx430"
"1711","Zoopagomycota",4.82347678735e-05,"Soil",0,"CON","BTx642"
"1712","Zoopagomycota",0,"Leaf",1,"CON","BTx642"
"1713","Zoopagomycota",2.00214229225271e-05,"Rhizosphere",1,"CON","BTx642"
"1714","Zoopagomycota",0,"Root",1,"CON","BTx642"
"1715","Zoopagomycota",0.000259573720237059,"Soil",1,"CON","BTx642"
"1716","Zoopagomycota",0,"Leaf",2,"CON","BTx642"
"1717","Zoopagomycota",7.02384073649524e-05,"Rhizosphere",2,"CON","BTx642"
"1718","Zoopagomycota",0,"Root",2,"CON","BTx642"
"1719","Zoopagomycota",0.000126929235441608,"Soil",2,"CON","BTx642"
"1720","Zoopagomycota",0,"Leaf",3,"CON","BTx642"
"1721","Zoopagomycota",3.37830452935041e-05,"Rhizosphere",3,"CON","BTx642"
"1722","Zoopagomycota",0,"Root",3,"CON","BTx642"
"1723","Zoopagomycota",1.59667578266028e-05,"Soil",3,"CON","BTx642"
"1724","Zoopagomycota",0,"Leaf",4,"CON","BTx642"
"1725","Zoopagomycota",3.32349578580734e-05,"Rhizosphere",4,"CON","BTx642"
"1726","Zoopagomycota",0,"Root",4,"CON","BTx642"
"1727","Zoopagomycota",3.7930891545462e-05,"Soil",4,"CON","BTx642"
"1728","Zoopagomycota",0,"Leaf",5,"CON","BTx642"
"1729","Zoopagomycota",9.53476371170918e-05,"Rhizosphere",5,"CON","BTx642"
"1730","Zoopagomycota",0,"Root",5,"CON","BTx642"
"1731","Zoopagomycota",3.01659125188537e-05,"Soil",5,"CON","BTx642"
"1732","Zoopagomycota",0,"Leaf",6,"CON","BTx642"
"1733","Zoopagomycota",0,"Rhizosphere",6,"CON","BTx642"
"1734","Zoopagomycota",0,"Root",6,"CON","BTx642"
"1735","Zoopagomycota",9.64630225080386e-05,"Soil",6,"CON","BTx642"
"1736","Zoopagomycota",0.00209643605870021,"Leaf",7,"CON","BTx642"
"1737","Zoopagomycota",0,"Rhizosphere",7,"CON","BTx642"
"1738","Zoopagomycota",0,"Root",7,"CON","BTx642"
"1739","Zoopagomycota",6.27195285509836e-05,"Soil",7,"CON","BTx642"
"1740","Zoopagomycota",0,"Leaf",8,"CON","BTx642"
"1741","Zoopagomycota",5.19065267266706e-05,"Rhizosphere",8,"CON","BTx642"
"1742","Zoopagomycota",0,"Root",8,"CON","BTx642"
"1743","Zoopagomycota",0,"Soil",8,"CON","BTx642"
"1744","Zoopagomycota",0,"Leaf",9,"CON","BTx642"
"1745","Zoopagomycota",3.15447462225166e-05,"Rhizosphere",9,"CON","BTx642"
"1746","Zoopagomycota",0,"Root",9,"CON","BTx642"
"1747","Zoopagomycota",6.60763843002511e-05,"Soil",9,"CON","BTx642"
"1748","Zoopagomycota",0,"Leaf",10,"CON","BTx642"
"1749","Zoopagomycota",2.35214132148939e-05,"Rhizosphere",10,"CON","BTx642"
"1750","Zoopagomycota",4.23156834617614e-06,"Root",10,"CON","BTx642"
"1751","Zoopagomycota",0,"Soil",10,"CON","BTx642"
"1752","Zoopagomycota",1.66841850609807e-05,"Leaf",11,"CON","BTx642"
"1753","Zoopagomycota",0,"Rhizosphere",11,"CON","BTx642"
"1754","Zoopagomycota",0,"Root",11,"CON","BTx642"
"1755","Zoopagomycota",5.27076227946944e-05,"Soil",11,"CON","BTx642"
"1756","Zoopagomycota",0,"Leaf",12,"CON","BTx642"
"1757","Zoopagomycota",6.82500682500683e-05,"Rhizosphere",12,"CON","BTx642"
"1758","Zoopagomycota",0,"Root",12,"CON","BTx642"
"1759","Zoopagomycota",1.87392249456562e-05,"Soil",12,"CON","BTx642"
"1760","Zoopagomycota",0,"Leaf",13,"CON","BTx642"
"1761","Zoopagomycota",0,"Rhizosphere",13,"CON","BTx642"
"1762","Zoopagomycota",0,"Root",13,"CON","BTx642"
"1763","Zoopagomycota",3.4116108489225e-05,"Soil",13,"CON","BTx642"
"1764","Zoopagomycota",0,"Leaf",14,"CON","BTx642"
"1765","Zoopagomycota",1.30040702739958e-05,"Rhizosphere",14,"CON","BTx642"
"1766","Zoopagomycota",0,"Root",14,"CON","BTx642"
"1767","Zoopagomycota",0,"Soil",14,"CON","BTx642"
"1768","Zoopagomycota",0,"Leaf",15,"CON","BTx642"
"1769","Zoopagomycota",0,"Rhizosphere",15,"CON","BTx642"
"1770","Zoopagomycota",0,"Root",15,"CON","BTx642"
"1771","Zoopagomycota",1.73524348936643e-05,"Soil",15,"CON","BTx642"
"1772","Zoopagomycota",0,"Leaf",16,"CON","BTx642"
"1773","Zoopagomycota",7.09143971057464e-05,"Rhizosphere",16,"CON","BTx642"
"1774","Zoopagomycota",0,"Root",16,"CON","BTx642"
"1775","Zoopagomycota",7.3064301660414e-05,"Soil",16,"CON","BTx642"
"1776","Zoopagomycota",0,"Leaf",17,"CON","BTx642"
"1777","Zoopagomycota",2.57264603380963e-05,"Rhizosphere",17,"CON","BTx642"
"1778","Zoopagomycota",0,"Root",17,"CON","BTx642"
"1779","Zoopagomycota",0.000284015498684289,"Soil",17,"CON","BTx642"
"1780","Zoopagomycota",4.83508256600369e-05,"Soil",0,"POST","BTx642"
"1781","Zoopagomycota",0,"Leaf",8,"POST","BTx642"
"1782","Zoopagomycota",3.79063561377972e-05,"Rhizosphere",8,"POST","BTx642"
"1783","Zoopagomycota",0,"Root",8,"POST","BTx642"
"1784","Zoopagomycota",1.50183975369828e-05,"Soil",8,"POST","BTx642"
"1785","Zoopagomycota",0,"Leaf",9,"POST","BTx642"
"1786","Zoopagomycota",4.52196389611194e-05,"Rhizosphere",9,"POST","BTx642"
"1787","Zoopagomycota",0,"Root",9,"POST","BTx642"
"1788","Zoopagomycota",5.70971793993377e-05,"Soil",9,"POST","BTx642"
"1789","Zoopagomycota",0,"Leaf",10,"POST","BTx642"
"1790","Zoopagomycota",1.72381100136181e-05,"Rhizosphere",10,"POST","BTx642"
"1791","Zoopagomycota",0,"Root",10,"POST","BTx642"
"1792","Zoopagomycota",0,"Soil",10,"POST","BTx642"
"1793","Zoopagomycota",0,"Leaf",11,"POST","BTx642"
"1794","Zoopagomycota",0,"Rhizosphere",11,"POST","BTx642"
"1795","Zoopagomycota",0,"Root",11,"POST","BTx642"
"1796","Zoopagomycota",0.000157480779716088,"Soil",11,"POST","BTx642"
"1797","Zoopagomycota",0,"Leaf",12,"POST","BTx642"
"1798","Zoopagomycota",1.94035353241361e-05,"Rhizosphere",12,"POST","BTx642"
"1799","Zoopagomycota",0,"Root",12,"POST","BTx642"
"1800","Zoopagomycota",5.69866408278296e-05,"Soil",12,"POST","BTx642"
"1801","Zoopagomycota",0,"Leaf",13,"POST","BTx642"
"1802","Zoopagomycota",8.60725936254637e-06,"Rhizosphere",13,"POST","BTx642"
"1803","Zoopagomycota",0,"Root",13,"POST","BTx642"
"1804","Zoopagomycota",3.68242745617911e-05,"Soil",13,"POST","BTx642"
"1805","Zoopagomycota",0,"Leaf",14,"POST","BTx642"
"1806","Zoopagomycota",2.09967140142568e-05,"Rhizosphere",14,"POST","BTx642"
"1807","Zoopagomycota",0,"Root",14,"POST","BTx642"
"1808","Zoopagomycota",1.87796765097008e-05,"Soil",14,"POST","BTx642"
"1809","Zoopagomycota",0,"Leaf",15,"POST","BTx642"
"1810","Zoopagomycota",0,"Rhizosphere",15,"POST","BTx642"
"1811","Zoopagomycota",2.48709817820058e-05,"Root",15,"POST","BTx642"
"1812","Zoopagomycota",0,"Soil",15,"POST","BTx642"
"1813","Zoopagomycota",0,"Leaf",16,"POST","BTx642"
"1814","Zoopagomycota",3.93879653995624e-05,"Rhizosphere",16,"POST","BTx642"
"1815","Zoopagomycota",0,"Root",16,"POST","BTx642"
"1816","Zoopagomycota",8.480745412003e-05,"Soil",16,"POST","BTx642"
"1817","Zoopagomycota",0,"Leaf",17,"POST","BTx642"
"1818","Zoopagomycota",0,"Rhizosphere",17,"POST","BTx642"
"1819","Zoopagomycota",0,"Root",17,"POST","BTx642"
"1820","Zoopagomycota",3.03250849102378e-05,"Soil",17,"POST","BTx642"
"1821","Zoopagomycota",4.88616811742801e-05,"Soil",0,"PRE","BTx642"
"1822","Zoopagomycota",0,"Leaf",3,"PRE","BTx642"
"1823","Zoopagomycota",4.01026477420379e-05,"Rhizosphere",3,"PRE","BTx642"
"1824","Zoopagomycota",0,"Root",3,"PRE","BTx642"
"1825","Zoopagomycota",7.25048524144643e-05,"Soil",3,"PRE","BTx642"
"1826","Zoopagomycota",0,"Leaf",4,"PRE","BTx642"
"1827","Zoopagomycota",8.47722935423041e-05,"Rhizosphere",4,"PRE","BTx642"
"1828","Zoopagomycota",0,"Root",4,"PRE","BTx642"
"1829","Zoopagomycota",1.16079305381437e-05,"Soil",4,"PRE","BTx642"
"1830","Zoopagomycota",0,"Leaf",5,"PRE","BTx642"
"1831","Zoopagomycota",4.90916505369163e-05,"Rhizosphere",5,"PRE","BTx642"
"1832","Zoopagomycota",9.95738240331382e-06,"Root",5,"PRE","BTx642"
"1833","Zoopagomycota",2.95543507291313e-05,"Soil",5,"PRE","BTx642"
"1834","Zoopagomycota",0,"Leaf",6,"PRE","BTx642"
"1835","Zoopagomycota",0,"Rhizosphere",6,"PRE","BTx642"
"1836","Zoopagomycota",0,"Root",6,"PRE","BTx642"
"1837","Zoopagomycota",1.76439752642064e-05,"Soil",6,"PRE","BTx642"
"1838","Zoopagomycota",0,"Leaf",7,"PRE","BTx642"
"1839","Zoopagomycota",0,"Rhizosphere",7,"PRE","BTx642"
"1840","Zoopagomycota",0,"Root",7,"PRE","BTx642"
"1841","Zoopagomycota",2.67608649111539e-05,"Soil",7,"PRE","BTx642"
"1842","Zoopagomycota",0,"Leaf",8,"PRE","BTx642"
